ID,Brand,Product Name,Product Price,Purchases in Past Month,Total Reviews,AVG Rating,Gender,Date Uploaded
3341,HOBIBEAR,Womens Canvas Minimalist Barefoot Shoes | Zero Drop | Wide Width Fashion Sneaker,39.99,0,8,4.2,Women's,2023-10-31
3342,adidas,Women's Terrex Two Ultra Primeblue Trail Running Shoe,0,0,14,4.7,Women's,2023-10-31
3343,Salomon,Phantasm Womens Shoes,81.36,0,0,0,Women's,2023-10-31
3344,Yzaoxia,Shoes for Women Sneakers Lace Up Walking Shoes Outdoor Hiking Running Athletic Tennis Shoes for Teens,39.99,0,0,0,Women's,2023-10-31
3345,Merrell,"Women's Flat Cross Trainer, Spearmint, 10",82.95,0,9,3.9,Women's,2023-10-31
3346,ASICS,Women's Gel-Scram 6 Running Shoes,65.46,0,357,4.4,Women's,2023-10-31
3347,Generic,God Cross Shoes Men Women Running Sneakers Comfortable Sport Walking Tennis Shoes for Faith Lover,59.99,0,0,0,Women's,2023-10-31
3348,PUMA,Cruise Rider First Sense,64.21,0,3,4.3,Women's,2023-10-31
3349,HOKA ONE ONE,Mach 4 Womens Shoes,0,0,526,4.5,Women's,2023-10-31
3350,MGSTN,"Bronoir Barefoot Shoes, Barefoot Running Shoes, Trail Runner, Barefoot Running Shoes for Men and Women",23.99,0,0,0,Women's,2023-10-31
3351,adidas,Womens Terrex Two Ultra Primeblue Trail Running Sneakers Shoes - Pink,79.99,0,2,5,Women's,2023-10-31
3352,Merrell,J067040 Womens Running Shoes Trail Glove 6 Fuschia US Size 8M,108.56,0,8,3.6,Women's,2023-10-31
3353,Inov-8,Women's Roclite 315 Running Shoe,94,0,87,4.1,Women's,2023-10-31
3354,Generic,Unisex Adult Fashion Sneakers Athletic Casual Walking Tennis Running Shoes for Women Men,59.99,0,0,0,Women's,2023-10-31
3355,HOKA ONE ONE,Womens Challenger ATR 6 Mesh Castlerock Camellia Trainers 6 US,199.9,0,0,0,Women's,2023-10-31
3356,Fila,womens,67.07,0,0,0,Women's,2023-10-31
3357,Inov-8,Womens X-Talon 260 Ultra Running Shoes,135,0,48,4.2,Women's,2023-10-31
3358,Nike,Women's Trail Running Shoe,224,0,91,3.9,Women's,2023-10-31
3359,Inov-8,Women's Trailfly G 270 Trail Running Shoes Sneaker,50,0,17,3.9,Women's,2023-10-31
3360,Icebug,Womens Haze RB9X GTX Trail Hiking Shoe with Traction Sole,189.95,0,7,4.2,Women's,2023-10-31
3361,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Shadow Grey/Castlerock/Cosmic Rose, 9.5 Wide",70.3,0,0,0,Women's,2023-10-31
3362,Sonzj-II,Breast Cancer Shoes for Women Fashion Breathable Running Sneakers Ladies Cancer Pink Ribbon Shoes,59.99,0,0,0,Women's,2023-10-31
3363,Saucony,Mens Endorphin Speed 2 Running Sneakers Shoes - Black,199.95,0,7,4,Women's,2023-10-31
3364,VJ,"Spark Lightweight, Quick Attack OCR & Trail Running Shoes Voted as a Runner's World Best New Shoe of 2022",150,0,24,3.9,Women's,2023-10-31
3365,ocmogic,Turtle Shoes for Women Men Running Walking Tennis Breathable Lightweight Sneakers Underwater Shoes Gifts for Men Women,58.97,0,0,0,Women's,2023-10-31
3366,Inov-8,Women's Mudclaw 300 Shoes,148.4,0,3,4.6,Women's,2023-10-31
3367,ALTRA,"Women's Mont Blanc Boa Running Shoes, Maroon Bells, 6",209.95,0,4,4,Women's,2023-10-31
3368,SCARPA,Women's Rush GTX Waterproof Gore-Tex Shoes for Hiking and Trail Running - Blue/Fuxia - 9-9.5,119.94,0,0,0,Women's,2023-10-31
3369,Brooks,Womens Caldera 3,80.4,0,325,4.4,Women's,2023-10-31
3370,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Black/Electric Indigo/Marine Blue, 12 Wide",66.28,0,1,5,Women's,2023-10-31
3371,SCARPA,Women's Golden Gate ATR Trail Shoes for Hiking and Trail Running,168.95,0,7,4.1,Women's,2023-10-31
3372,Salomon,Speedcross 6 Quiet Shade/Black/Pearl Blue 9 E - Wide,144.95,0,0,0,Women's,2023-10-31
3373,Skechers,Women's Uno Trail-Brighter Hiker Sneaker,64.4,0,29,4.5,Women's,2023-10-31
3374,Generic,US Navy Veteran Shoes Men Women Running Sneakers Breathable Casual Sport Tennis Shoes Veteran Day Gift,59.99,0,0,0,Women's,2023-10-31
3375,Salomon,Ultra Glide 2 Trail Running Shoe Womens,0,0,0,0,Women's,2023-10-31
3376,Saucony,"Women's Excursion Tr15, Black/Mint/Yellow,7 M",49.95,0,0,0,Women's,2023-10-31
3377,Kizik,"Madrid Comfortable Breathable Eco-Knit Slip On Sneakers - Easy Slip-Ons | Walking Shoes for Men, Women and Elderly | Stylish, Convenient and Orthopedic Shoes for Athleisure and Travel",99,0,5034,4.3,Women's,2023-10-31
3378,Topo Athletic,"Women's Pursuit Comfortable Zero Drop Trail Running Shoes, Athletic Shoes for Trail Running",139.95,0,18,4.4,Women's,2023-10-31
3379,AIRAVATA,AIR Cushioning Running Shoes Women's Fashion Sneakers for Ladies Girls Walking Fitness Gym Tennis Sports,22.98,0,30,3.8,Women's,2023-10-31
3380,Salomon,Women's Speedcross 5 Gore-tex Trail Running Shoes,159.95,0,1382,4.6,Women's,2023-10-31
3381,Sonzj-II,Men Women Fashion 100 Dollar Bill Pattern Running Tennis Shoes Unisex Money Sign Sneakers,59.99,0,0,0,Women's,2023-10-31
3382,Sonzj-II,Money Pattern Fashion Ultra Lightweight Running Sneakers Men Women 100 Dollar Bill Print Walking Tennis Shoes,59.99,0,0,0,Women's,2023-10-31
3383,PERSOUL,Women Athletic Running Shoes Air Tennis Lightweight Breathable Mesh Outdoor Sneakers Walking Workout Non Slip Footwear,44.99,0,4,4.7,Women's,2023-10-31
3384,adidas,"Women's Terrex Trailrider GTX Trail Running Shoe, Black/Grey/Grey, 6.5",112.79,0,0,0,Women's,2023-10-31
3385,Saucony,"Women's Peregrine 11 Trail Running Shoe, Light Grey/Green, 9.5 M",64.95,0,0,0,Women's,2023-10-31
3386,ASICS,Women's Trail Scout,58.99,0,127,4.2,Women's,2023-10-31
3387,Generic,Men Women Faith Shoes Fashion Running Sneakers Breathable Casual Sport Tennis Shoes Gifts for Her Him,59.99,0,1,5,Women's,2023-10-31
3388,Sonzj-II,Buffalo Plaid Shoes Women Men Fashion Ultra Lightweight Running Sneakers,59.99,0,0,0,Women's,2023-10-31
3389,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Shadow Grey/Castlerock/Cosmic Rose, 8.5 Wide",70.3,0,0,0,Women's,2023-10-31
3390,Merrell,Women's Agility Peak 5,139.95,0,1,5,Women's,2023-10-31
3391,THE NORTH FACE,Size/Color,93.75,0,1,5,Women's,2023-10-31
3392,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Light Arctic Grey/Honeycomb/Twilight, 9.5",64.53,0,6,4.8,Women's,2023-10-31
3393,Nike,womens Dh0625-001,140,0,0,0,Women's,2023-10-31
3394,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Black/Sea Salt, 12 X-Wide",57.76,0,0,0,Women's,2023-10-31
3395,FORSJHSA,Pink Breast Cancer Awareness Women's Walking Running Shoes Athletic Tennis Fashion Sneakers for Men,69.99,0,0,0,Women's,2023-10-31
3396,New Balance,"Women's Fresh Foam X Hierro V1 Mid-Cut Trail Running Shoe, Timberwolf/Dusted Clay, 8.5 Wide",99.96,0,4,3.7,Women's,2023-10-31
3397,Salomon,Salomon Women's Wander Hiking Shoe,0,0,20,3.9,Women's,2023-10-31
3398,ASICS,GT-1000® 12 Trail,109.95,0,0,0,Women's,2023-10-31
3399,Saucony,Excursion TR14 Gravel/Storm 9 E - Wide,49.95,0,4,4.5,Women's,2023-10-31
3400,XIHALOOK,Athletic Hiking Water Shoes Womens Mens Quick Dry Barefoot Beach Walking Kayaking Surfing Training Shoes,32.99,0,2991,4.4,Women's,2023-10-31
3401,Molead,"Bronoir Barefoot Shoes, Bronoir Air Barefoot Shoes, Bronoir Air Barefoot Shoes Women and Men, Minimalist Cross Training Shoes",35.99,0,0,0,Women's,2023-10-31
3402,Inov-8,Women's Roclite Pro G 400 GTX V2,123,0,0,0,Women's,2023-10-31
3403,Sonzj-II,Flag Shoes for Men Women Country Flag Running Sneakers Breathable Casual Sport Tennis Shoes,59.99,0,0,0,Women's,2023-10-31
3404,New Balance,Women FuelCell SuperComp Trail Running Shoe,153.99,0,0,0,Women's,2023-10-31
3405,New Balance,"Women's Fresh Foam 510 V6 Trail Running Shoe, Brighton Grey/Harbor Grey/Lilac Cloud, 6",50.22,0,2,5,Women's,2023-10-31
3406,Saucony,Women's Endorphin Edge Hiking Shoe,150.68,0,0,0,Women's,2023-10-31
3407,Inov-8,Unisex-Adult F-lite G 230 V2 Cross Training Shoes,120,0,274,4.6,Women's,2023-10-31
3408,SCARPA,Men's Spin Ultra Trail Shoes for Hiking and Trail Running,0,0,34,4.1,Women's,2023-10-31
3409,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Shadow Grey/Castlerock/Cosmic Rose, 10.5 Wide",74.99,0,0,0,Women's,2023-10-31
3410,Salomon,L472085008 AERO Blaze W Black/White/Tea Rose 8 Women's,139.9,0,0,0,Women's,2023-10-31
3411,Arc'teryx,Norvan SL 3,160,0,0,0,Women's,2023-10-31
3412,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Light Arctic Grey/Honeycomb/Twilight, 8 Wide",69.99,0,5,5,Women's,2023-10-31
3413,On,Sneaker Running Cloudventure Reseda Woman,163.37,0,93,4.2,Women's,2023-10-31
3414,HoukiG,"Bronoir Barefoot Shoes, Minimalist Trail Runner Training Shoes,Minimalist Trail Runner Men Women Trail Running Shoes",25.99,0,0,0,Women's,2023-10-31
3415,Chrome,Industries Kursk AW Sneakers - All-Weather & High-Traction Bike Shoes with Panaracer Outsole and Reinforced Nylon Shank,100,0,85,4.4,Women's,2023-10-31
3416,Inov-8,Women's Roclite 325 Trail Runner,34.95,0,37,4,Women's,2023-10-31
3417,Saucony,Women's Excursion TR14 Grey/Orange Running Shoe 10.5 M US,46.95,0,4,4.3,Women's,2023-10-31
3418,adidas,Terrex Speed Ultra Trail Running Shoes Men's,107.16,0,68,4.4,Women's,2023-10-31
3419,vogiant,"Adults Sports Running Sneakers Mens Womens Comfy Tennis Walking Shoes Gifts for Her,Him",59.99,0,0,0,Women's,2023-10-31
3420,Saucony,"Women's Endorphin Edge Trail Running Shoe, Black/GOLDSTRUCK, 7.5",199.95,0,0,0,Women's,2023-10-31
3421,ASICS,GT-2000® 12 Trail,149.95,0,0,0,Women's,2023-10-31
3422,New Balance,"Women's Fresh Foam Hierro V6 Trail Running Shoe, Virtual Sky/Sour Grape, 8",0,0,17,4.3,Women's,2023-10-31
3423,ASICS,Women's GT-2000 8 Trail Running Shoes,69.9,0,230,4.6,Women's,2023-10-31
3424,Le Bent,"Ultra Light Micro Tab Run Merino Wool Sock for Trail Running, Road Running, and Hiking",18,0,12,3.9,Women's,2023-10-31
3425,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Quartz Grey/Cosmic Rose/Aluminum Grey, 7",58.59,0,9,5,Women's,2023-10-31
3426,Inov-8,Inov8 Women's Roclite G 315 GTX Trail Running Shoes Navy/Teal W10,165,0,2,4.2,Women's,2023-10-31
3427,adidas,womens Terrex Soulstride Flow Gore-tex®,169.95,0,0,0,Women's,2023-10-31
3428,ZHOUXINGB,Women Slipper Closed Back Slippers for Women Womens Non Slip Slippers Size 11 Summer Slippers for Women Indoor Washable Open For Women Shoes Slippers Wedges Women S Slippers Size 6,8.09,0,3,3.5,Women's,2023-10-31
3429,Kizik,"Madrid Comfortable Breathable Eco-Knit Slip On Sneakers - Easy Slip-Ons | Walking Shoes for Men, Women and Elderly | Stylish, Convenient and Orthopedic Shoes for Athleisure and Travel",99,0,5034,4.3,Women's,2023-10-31
3430,Salomon,Women's Speedcross 5 Gore-tex Trail Running Shoes,159.95,0,1382,4.6,Women's,2023-10-31
3431,KAILAS,Women's Fuga DU Trail Running Shoes,189.99,0,3,5,Women's,2023-10-31
3432,Salomon,Women's Speedcross 5 Trail Running Shoes,140,0,3580,4.7,Women's,2023-10-31
3433,La Sportiva,Cyklon,0,0,2,4.5,Women's,2023-10-31
3434,HOKA ONE ONE,Women's Hiking Shoes,189,0,10,4.8,Women's,2023-10-31
3435,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Light Arctic Grey/Honeycomb/Twilight, 10.5",76.28,0,5,4,Women's,2023-10-31
3436,Columbia,Women's Ivo Trail,0,0,268,4.5,Women's,2023-10-31
3437,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Magnet/Cyber Jade/Electric Purple, 6",59.95,0,4,3.4,Women's,2023-10-31
3438,Sonzj-II,Rasta Shoes Men Women Running Sneakers Breathable Casual Sport Tennis Shoes Jamaican Rasta Reggae African Gift,59.99,0,1,5,Women's,2023-10-31
3439,Salomon,"Ultra Glide 2 Womens Shoes Size 8.5, Color: Nightshade/Vanilla Ice-Multi-Colored",150,0,0,0,Women's,2023-10-31
3440,adidas,"Women's Terrex Voyager 21 Trail Running Shoe, Bliss Lilac/Beam Orange/Almost Pink, 9",80.98,0,6,4.6,Women's,2023-10-31
3441,Saucony,Women's Cohesion Tr14 Trail Running Shoe,89.15,0,343,4.1,Women's,2023-10-31
3442,adidas,Ultraboost DNA City Xplorer Outdoor Trail Shoes Women's,0,0,7,4.8,Women's,2023-10-31
3443,Skechers,Go Trail Escape Women Round Toe Suede Hiking Shoe,27.18,0,5,5,Women's,2023-10-31
3444,Sonzj-II,Dominican Republic Flag Shoes Mens Womens Running Shoes Athletic Casual Tennis Sneakers Walking Golf Gym Shoes,59.99,0,0,0,Women's,2023-10-31
3445,Covorsist,"Bronoir Barefoot Shoes, Barefoot Shoes, Bronoir Air Barefoot Shoes Women Men, BareStep Active Shoes Men, Barefoot Running Shoes for Men and Women, Barefoot Minimalist Shoes Womens Mens",35.99,0,0,0,Women's,2023-10-31
3446,Saucony,Excursion TR14 Gravel/Storm 8.5 E - Wide,49.95,0,7,4.7,Women's,2023-10-31
3447,Fila,at Peake 24,34.97,0,17,4.6,Women's,2023-10-31
3448,ALTRA,Women's ALW1965F Grafton Outdoor Running Shoe,0,0,92,4.2,Women's,2023-10-31
3449,Sonzj-II,Men Womens Running Shoes Non Slip Walking Sneakers Lightweight Athletic Shoes,59.99,0,0,0,Women's,2023-10-31
3450,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Shadow Grey/Castlerock/Cosmic Rose, 7.5 Wide",71.26,0,0,0,Women's,2023-10-31
3451,THE NORTH FACE,Women's Taraval Spirit,109,0,13,4.4,Women's,2023-10-31
3452,lodaden,Polka Dot Shoes Womens Running Shoes Casual Sport Tennis Walking Sneakers Gifts for Ladies Girl,0,0,0,0,Women's,2023-10-31
3453,Arc'teryx,Norvan SL 3,160,0,0,0,Women's,2023-10-31
3454,ALTRA,Women's AL0A4VR4 Superior 4.5 Trail Running Shoe,120.04,0,715,4.5,Women's,2023-10-31
3455,HiGropcore,Mens Womens Minimalist Trail Running Shoes Slip on Hiking Barefoot Shoes | Wide Toe Box & Zero Drop Sole,28.99,0,0,0,Women's,2023-10-31
3456,Salomon,Women's Ultra Glide Hiking Shoe,108.38,0,0,0,Women's,2023-10-31
3457,ALTRA,Women's Olympus 2.5 Trail Running Shoe,68.9,0,242,3.9,Women's,2023-10-31
3458,ALTRA,"Women's AL0A82CS Lone Peak 7 Trail Running Shoe, Tan - 67 W US",149.95,0,0,0,Women's,2023-10-31
3459,SCARPA,Women's Rush GTX Waterproof Gore-Tex Shoes for Hiking and Trail Running - Blue/Fuxia - 6.5-7,0,0,0,0,Women's,2023-10-31
3460,Under Armour,Women's Micro G Pursuit BP Running Shoe,48.99,0,2355,4.4,Women's,2023-10-31
3461,Merrell,Agility Peak 5 Black/Granite 11 M,139.95,0,0,0,Women's,2023-10-31
3462,adidas,Women's Terrex Agravic TR Trail Running Hiking Shoe,0,0,320,4.2,Women's,2023-10-31
3463,La Sportiva,Karacal Mountain Running Shoe - Women's,90.91,0,9,3.7,Women's,2023-10-31
3464,adidas,"Women's Terrex Trailrider GTX Trail Running Shoe, Black/Grey/Grey, 6",105,0,0,0,Women's,2023-10-31
3465,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Timberwolf/Phantom/Electric Purple, 9.5",69.95,0,7,4.8,Women's,2023-10-31
3466,Merrell,Agility Peak 5 Moonbeam/Oyster 8.5 M,139.95,0,0,0,Women's,2023-10-31
3467,Helly-Hansen,Women's Low-Top Walking Shoe,103.84,0,0,0,Women's,2023-10-31
3468,SCARPA,Women's Spin Ultra Trail Shoes for Hiking and Trail Running,97.85,0,14,4,Women's,2023-10-31
3469,La Sportiva,"Women's Bushido II Trail Runnng Shoes, Moon/Paprika, 9",100.3,0,4,4.5,Women's,2023-10-31
3470,SCOTT,"Supertrac RC 2 Shoes - Womens, Black/Yellow, 6.5, 2797641040007",84.95,0,0,0,Women's,2023-10-31
3471,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Shadow Grey/Castlerock/Cosmic Rose, 6 Wide",74.99,0,0,0,Women's,2023-10-31
3472,Danner,"Women's Hiking Shoes Trail 2650 Campo 3"" Blue/Orange GTX",0,0,5,5,Women's,2023-10-31
3473,Merrell,"womens Trail Glove 5 Sneaker, Paloma, 9.5 US",0,0,45,4.3,Women's,2023-10-31
3474,Inov-8,Roclite™ Ultra G 320,82,0,0,0,Women's,2023-10-31
3475,Salomon,"Ultra Glide 2 Womens Shoes Size 9, Color: Nightshade/Vanilla Ice-Multi-Colored",150,0,0,0,Women's,2023-10-31
3476,Salomon,womens Salomon Speedcross 6 Gtx Women,0,0,22,4.4,Women's,2023-10-31
3477,Sonzj-II,Rasta Shoes Men Women Running Sneakers Breathable Casual Sport Tennis Shoes for Rastafarian Lover African Jamaica Gift,59.99,0,1,1,Women's,2023-10-31
3478,adidas,"Five Ten Trailcross XT Shoes Women's, Grey, Size 11",95.99,0,0,0,Women's,2023-10-31
3479,FORSJHSA,St Lucia Flag Map Women's Walking Running Shoes Athletic Tennis Fashion Sneakers for Men,69.99,0,0,0,Women's,2023-10-31
3480,HOKA ONE ONE,Hopara Womens Shoes,134.9,0,2,5,Women's,2023-10-31
3481,ASICS,Women's GT-2000 12 Running Shoes,139.95,0,6,4,Women's,2023-10-31
3482,Kizik,"Madrid Comfortable Breathable Eco-Knit Slip On Sneakers - Easy Slip-Ons | Walking Shoes for Men, Women and Elderly | Stylish, Convenient and Orthopedic Shoes for Athleisure and Travel",99,0,5034,4.3,Women's,2023-10-31
3483,Salomon,Women's Speedcross 5 Gore-tex Trail Running Shoes,159.95,0,1382,4.6,Women's,2023-10-31
3484,Paramount Outdoors,Slate Cleated Wading Boot Rubber Bottom Wading Shoe With Metal Wading Studs,129.99,0,27,4.6,Women's,2023-10-31
3485,FORSJHSA,St Lucia Flag Map Women's Walking Running Shoes Athletic Tennis Fashion Sneakers for Men,69.99,0,0,0,Women's,2023-10-31
3486,HOKA ONE ONE,Hopara Womens Shoes,134.9,0,2,5,Women's,2023-10-31
3487,Salomon,"Women's Ultra Glide Trail Running Shoes for Women, Ebony/Blue/Grey, 9",121.63,0,2,4,Women's,2023-10-31
3488,La Sportiva,Akasha II Trail Running Shoe - Women's,174.95,0,4,3.8,Women's,2023-10-31
3489,Columbia,Women's Montrail Trinity Mx Trail Running Shoe,120,0,1,5,Women's,2023-10-31
3490,Inov-8,Women's X-Talon 212 - Trail Running Shoes - Blue/Light Blue - 8,148.69,0,0,0,Women's,2023-10-31
3491,Merrell,Antora 3,0,0,4,5,Women's,2023-10-31
3492,YfiDSJFGJ,Boots for Women Single Heel Hollow Out Zip Low Top Casual Sandals Ankle Boots Square Toe Pink Leather Shorts,38.99,0,0,0,Women's,2023-10-31
3493,Salomon,womens Salomon Pulsar Trail Women,0,0,1,5,Women's,2023-10-31
3494,Inov-8,Women's X-Talon 212 - Trail Running Shoes - Blue/Light Blue - 7.5,148.69,0,0,0,Women's,2023-10-31
3495,Ryka,Sky Hike Womens Sneaker 85 BM US BlackMulti,49.99,0,0,0,Women's,2023-10-31
3496,Xero Shoes,TerraFlex II Women’s Zero Drop Hiking and Trail Running Shoes,0,0,27,4.5,Women's,2023-10-31
3497,Xero Shoes,Zelen Women’s Zero Drop Running Shoes with Removable Insole,134.99,0,23,4.1,Women's,2023-10-31
3498,Sonzj-II,Breast Cancer Awareness Shoes Women Fashion Breathable Running Sneakers Cancer Pink Ribbon Shoes for Ladies,59.99,0,1,1,Women's,2023-10-31
3499,New Balance,Women's Wrl247sp,48.73,0,82,4.3,Women's,2023-10-31
3500,Saucony,Women's Endorphin Rift Hiking Shoe,170,0,1,4,Women's,2023-10-31
3501,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Light Arctic Grey/Honeycomb/Twilight, 7",67.45,0,6,4.5,Women's,2023-10-31
3502,New Balance,Women's Fresh Foam Crag Trail V2 Sneaker,59.4,0,1185,4,Women's,2023-10-31
3503,Sonzj-II,Rasta Shoes Men Women Running Sneakers Breathable Casual Sport Tennis Shoes Gift for Rastafarian Lover,59.99,0,0,0,Women's,2023-10-31
3504,ASICS,"Women's GT-2000 12 Trail Running Shoes, 10.5, Nature Bathing/Lime Green",149.95,0,0,0,Women's,2023-10-31
3505,Ryka,Women's Echo Low Sneaker,89.95,0,354,4,Women's,2023-10-31
3506,Saucony,Women's Excursion TR14 Grey/Orange Running Shoe 6.5 M US,44.95,0,3,3.9,Women's,2023-10-31
3507,adidas,Women's Terrex Choleah Cold.rdy Walking Shoes,105.24,0,2,3.7,Women's,2023-10-31
3508,adidas,"Women's Terrex Two Flow Trail Running Shoe, Core Black/Crystal White/Clear Mint, 10",47.68,0,21,4.2,Women's,2023-10-31
3509,New Balance,Men's Fresh Foam Garoe V1 Trail Running Shoe,80.99,0,7,4.7,Women's,2023-10-31
3510,Merrell,Antora 3 [J067592] Women Trail Running Shoes Balck,126.95,0,1,5,Women's,2023-10-31
3511,Sonzj-II,Breast Cancer Shoes for Women Fashion Breathable Running Sneakers Ladies Cancer Pink Ribbon Shoes,59.99,0,0,0,Women's,2023-10-31
3512,FoxRiver,Fox River womens Apex Hiker Jr. Medium-weight Outdoor Crew Socks,12,0,0,0,Women's,2023-10-31
3513,adidas,Women's Terrex Voyager 21 Trail Running Shoe - Hiking Shoe,60,0,1,5,Women's,2023-10-31
3514,Brooks,Women's Cascadia 15 Trail Running Shoe - Nocturne/Zinfandel/Black - 7.5 Medium,0,0,12,4.8,Women's,2023-10-31
3515,Salomon,SONIC 4 Balance W,104.99,0,104,4.3,Women's,2023-10-31
3516,New Balance,"Women's DynaSoft Nitrel V5 Trail Running Shoe, Black/Electric Indigo/Marine Blue, 6.5",63.66,0,0,0,Women's,2023-10-31
3517,Salomon,Speedcross 6 Quiet Shade/Black/Pearl Blue 12 E - Wide,144.95,0,1,5,Women's,2023-10-31
3518,Vivobarefoot,womens Low-top,160,0,5,3.7,Women's,2023-10-31
3519,KAEAEILSS,Track and Field Shoes Spikes for Men and Women Long-Distance Running Sports Shoes Sports Sprint Track and Field Competition Spikes for Boys and Girls,49.99,0,4,5,Women's,2023-10-31
3520,Nike,womens Sneaker,78.05,0,5,4.5,Women's,2023-10-31
3521,adidas,Tracefinder Womens Trail Running Sneakers in Grey,51.16,0,12,4.4,Women's,2023-10-31
3522,SCARPA,Women's Spin Infinity GTX Waterproof Gore-Tex Trail Shoes for Hiking and Trail Running,119.94,0,0,0,Women's,2023-10-31
3523,Nike,"Women's Sneaker, Purple Pulse Venice Magic Ember, 11 AU",165,0,1,1,Women's,2023-10-31
3524,Icebug,Womens Arcus RB9X GTX Road Running Shoe with Traction Sole,179.95,0,4,5,Women's,2023-10-31
3525,HOKA ONE ONE,Womens Anacapa Low GTX Nubuck Textile Trainers,0,0,7,3.9,Women's,2023-10-31
3526,Danner,"Women's Modern Trail 2650 Campo 3"" Birch/Grape",129.99,0,3,4.3,Women's,2023-10-31
3527,Sonzj-II,St Patricks Day Shoes Men Women Running Sneakers Breathable Casual Sport Tennis Shoes Best Gifts US3.5 - US13,59.99,0,1,4,Women's,2023-10-31
3528,Pitovozu,Camo Gay Pride Flag Sneaker Women Athletic Shoes Personalited Running Shoes Comfortable Sports Sneaker,48.89,0,1,5,Women's,2023-10-31
3529,Saucony,"Women's Peregrine 11 Trail Running Shoe, Light Grey/Green, 10.5 M",69.95,0,0,0,Women's,2023-10-31
3530,adidas,"Women's Terrex Voyager 21 Trail Running Shoe, Bliss Lilac/Beam Orange/Almost Pink, 8.5",69.23,0,3,5,Women's,2023-10-31
